,Name,Access Type,Member Count,USER_NAME_ID,Created Date,USER_NAME_ID_commenter,Created Date.1
1725,Enterprise Data Services & Operations,Public,554,43892,6/28/2018,10254,6/28/2018
1726,Enterprise Data Services & Operations,Public,554,43892,6/28/2018,43892,6/28/2018
1727,Enterprise Data Services & Operations,Public,554,4655,6/26/2018,48269,6/26/2018
1728,Enterprise Data Services & Operations,Public,554,4655,6/26/2018,4655,6/26/2018
1729,Enterprise Data Services & Operations,Public,554,38120,6/25/2018,25488,6/25/2018
1730,Enterprise Data Services & Operations,Public,554,20583,6/24/2018,63724,6/24/2018
1731,Enterprise Data Services & Operations,Public,554,20583,6/24/2018,28488,6/25/2018
1732,Enterprise Data Services & Operations,Public,554,20583,6/24/2018,58230,6/25/2018
1733,Enterprise Data Services & Operations,Public,554,20583,6/24/2018,63724,6/25/2018
1734,Enterprise Data Services & Operations,Public,554,3906,6/23/2018,63383,6/25/2018
1735,Enterprise Data Services & Operations,Public,554,3906,6/23/2018,3906,6/25/2018
1736,Enterprise Data Services & Operations,Public,554,3906,6/23/2018,7911,6/25/2018
1737,Enterprise Data Services & Operations,Public,554,3906,6/23/2018,3906,6/25/2018
1738,Enterprise Data Services & Operations,Public,554,3906,6/23/2018,3906,6/25/2018
1739,Enterprise Data Services & Operations,Public,554,3906,6/23/2018,80397,6/28/2018
1740,Enterprise Data Services & Operations,Public,554,3906,6/23/2018,3906,6/29/2018
1741,Enterprise Data Services & Operations,Public,554,3906,6/23/2018,80397,6/29/2018
1742,Enterprise Data Services & Operations,Public,554,3906,6/23/2018,77849,6/29/2018
1743,Enterprise Data Services & Operations,Public,554,3906,6/23/2018,93078,7/1/2018
1744,Enterprise Data Services & Operations,Public,554,90026,6/22/2018,69043,6/22/2018
1745,Enterprise Data Services & Operations,Public,554,90026,6/22/2018,80032,6/22/2018
1746,Enterprise Data Services & Operations,Public,554,90026,6/22/2018,69043,6/22/2018
1747,Enterprise Data Services & Operations,Public,554,90026,6/22/2018,20583,6/22/2018
1748,Enterprise Data Services & Operations,Public,554,90026,6/22/2018,69043,6/22/2018
1749,Enterprise Data Services & Operations,Public,554,46445,6/21/2018,63724,6/21/2018
1750,Enterprise Data Services & Operations,Public,554,46445,6/21/2018,69043,6/21/2018
1751,Enterprise Data Services & Operations,Public,554,46445,6/21/2018,46445,6/21/2018
1752,Enterprise Data Services & Operations,Public,554,46445,6/21/2018,90026,6/22/2018
1753,Enterprise Data Services & Operations,Public,554,46445,6/21/2018,69043,6/22/2018
1754,Enterprise Data Services & Operations,Public,554,46445,6/21/2018,80032,6/22/2018
1755,Enterprise Data Services & Operations,Public,554,46445,6/21/2018,69043,6/22/2018
1756,Enterprise Data Services & Operations,Public,554,46445,6/21/2018,44173,6/22/2018
1757,Enterprise Data Services & Operations,Public,554,46445,6/21/2018,69043,6/22/2018
1758,Enterprise Data Services & Operations,Public,554,46445,6/21/2018,44173,6/22/2018
1759,Enterprise Data Services & Operations,Public,554,46445,6/21/2018,69043,6/22/2018
1760,Enterprise Data Services & Operations,Public,554,46445,6/21/2018,44173,6/22/2018
1761,Enterprise Data Services & Operations,Public,554,46445,6/21/2018,44173,6/22/2018
1762,Enterprise Data Services & Operations,Public,554,46445,6/21/2018,25488,6/22/2018
1763,Enterprise Data Services & Operations,Public,554,20583,6/21/2018,46445,6/21/2018
1764,Enterprise Data Services & Operations,Public,554,2348,6/15/2018,3906,6/15/2018
1765,Enterprise Data Services & Operations,Public,554,2348,6/15/2018,2348,6/15/2018
1766,Enterprise Data Services & Operations,Public,554,95712,6/15/2018,10254,6/15/2018
1767,Enterprise Data Services & Operations,Public,554,95712,6/15/2018,10254,6/15/2018
1768,Enterprise Data Services & Operations,Public,554,95712,6/15/2018,10254,6/15/2018
1769,Enterprise Data Services & Operations,Public,554,90026,6/14/2018,44173,6/14/2018
1770,Enterprise Data Services & Operations,Public,554,90026,6/14/2018,69043,6/14/2018
1771,Enterprise Data Services & Operations,Public,554,90026,6/14/2018,10254,6/14/2018
1772,Enterprise Data Services & Operations,Public,554,90026,6/14/2018,90026,6/14/2018
1773,Enterprise Data Services & Operations,Public,554,90026,6/14/2018,10254,6/14/2018
1774,Enterprise Data Services & Operations,Public,554,3906,6/14/2018,3906,6/16/2018
1775,Enterprise Data Services & Operations,Public,554,3906,6/14/2018,3906,6/16/2018
1776,Enterprise Data Services & Operations,Public,554,92741,6/13/2018,48657,6/19/2018
1777,Enterprise Data Services & Operations,Public,554,92741,6/13/2018,21957,6/19/2018
1778,Enterprise Data Services & Operations,Public,554,92741,6/13/2018,44169,6/19/2018
1779,Enterprise Data Services & Operations,Public,554,92741,6/13/2018,8129,6/19/2018
1780,Enterprise Data Services & Operations,Public,554,92741,6/13/2018,27213,6/20/2018
1781,Enterprise Data Services & Operations,Public,554,92741,6/13/2018,92741,6/27/2018
1782,Enterprise Data Services & Operations,Public,554,95712,6/13/2018,17288,6/13/2018
1783,Enterprise Data Services & Operations,Public,554,95712,6/13/2018,86283,6/13/2018
1784,Enterprise Data Services & Operations,Public,554,95712,6/13/2018,78226,6/14/2018
1785,Enterprise Data Services & Operations,Public,554,95712,6/13/2018,78226,6/14/2018
1786,Enterprise Data Services & Operations,Public,554,4859,6/12/2018,4859,6/12/2018
1787,Enterprise Data Services & Operations,Public,554,4859,6/12/2018,3906,6/12/2018
1788,Enterprise Data Services & Operations,Public,554,4859,6/12/2018,3906,6/12/2018
1789,Enterprise Data Services & Operations,Public,554,4859,6/12/2018,4859,6/13/2018
1790,Enterprise Data Services & Operations,Public,554,4859,6/12/2018,96321,6/13/2018
1791,Enterprise Data Services & Operations,Public,554,85903,6/12/2018,99814,6/12/2018
1792,Enterprise Data Services & Operations,Public,554,85903,6/12/2018,48269,6/12/2018
1793,Enterprise Data Services & Operations,Public,554,25488,6/11/2018,69043,6/11/2018
1794,Enterprise Data Services & Operations,Public,554,25488,6/11/2018,80032,6/11/2018
1795,Enterprise Data Services & Operations,Public,554,3906,6/11/2018,63383,6/11/2018
1796,Enterprise Data Services & Operations,Public,554,3906,6/11/2018,94475,6/11/2018
1797,Enterprise Data Services & Operations,Public,554,95712,6/11/2018,48269,6/11/2018
1798,Enterprise Data Services & Operations,Public,554,78226,6/10/2018,82133,6/10/2018
1799,Enterprise Data Services & Operations,Public,554,78226,6/10/2018,69043,6/10/2018
1800,Enterprise Data Services & Operations,Public,554,78226,6/10/2018,82133,6/10/2018
1801,Enterprise Data Services & Operations,Public,554,80032,6/7/2018,80032,6/7/2018
1802,Enterprise Data Services & Operations,Public,554,78226,6/7/2018,98082,6/7/2018
1803,Enterprise Data Services & Operations,Public,554,78226,6/7/2018,80032,6/7/2018
1804,Enterprise Data Services & Operations,Public,554,78226,6/7/2018,98082,6/7/2018
1805,Enterprise Data Services & Operations,Public,554,78226,6/7/2018,98082,6/7/2018
1806,Enterprise Data Services & Operations,Public,554,78226,6/7/2018,80032,6/7/2018
1807,Enterprise Data Services & Operations,Public,554,78226,6/7/2018,98082,6/7/2018
1808,Enterprise Data Services & Operations,Public,554,78226,6/7/2018,80032,6/7/2018
1809,Enterprise Data Services & Operations,Public,554,51680,6/6/2018,10254,6/6/2018
1810,Enterprise Data Services & Operations,Public,554,43023,6/6/2018,69043,6/6/2018
1811,Enterprise Data Services & Operations,Public,554,43023,6/6/2018,43023,6/6/2018
1812,Enterprise Data Services & Operations,Public,554,43023,6/6/2018,3906,6/6/2018
1813,Enterprise Data Services & Operations,Public,554,43023,6/6/2018,43023,6/6/2018
1814,Enterprise Data Services & Operations,Public,554,43023,6/6/2018,85903,6/6/2018
1815,Enterprise Data Services & Operations,Public,554,43023,6/6/2018,85903,6/6/2018
1816,Enterprise Data Services & Operations,Public,554,43023,6/6/2018,3906,6/6/2018
1817,Enterprise Data Services & Operations,Public,554,43023,6/6/2018,85903,6/6/2018
1818,Enterprise Data Services & Operations,Public,554,43023,6/6/2018,3906,6/6/2018
1819,Enterprise Data Services & Operations,Public,554,78226,6/4/2018,80032,6/4/2018
1820,Enterprise Data Services & Operations,Public,554,78226,6/4/2018,80032,6/4/2018
1821,Enterprise Data Services & Operations,Public,554,78226,6/4/2018,80032,6/4/2018
1822,Enterprise Data Services & Operations,Public,554,78226,6/4/2018,80911,6/4/2018
1823,Enterprise Data Services & Operations,Public,554,78226,6/4/2018,69043,6/4/2018
1824,Enterprise Data Services & Operations,Public,554,25488,5/31/2018,69043,5/31/2018
1825,Enterprise Data Services & Operations,Public,554,25488,5/31/2018,69043,5/31/2018
1826,Enterprise Data Services & Operations,Public,554,25488,5/31/2018,25488,5/31/2018
1827,Enterprise Data Services & Operations,Public,554,25488,5/31/2018,25488,5/31/2018
1828,Enterprise Data Services & Operations,Public,554,25488,5/31/2018,25488,5/31/2018
1829,Enterprise Data Services & Operations,Public,554,25488,5/31/2018,25488,5/31/2018
1830,Enterprise Data Services & Operations,Public,554,25488,5/31/2018,69043,5/31/2018
1831,Enterprise Data Services & Operations,Public,554,25488,5/31/2018,20583,6/1/2018
1832,Enterprise Data Services & Operations,Public,554,25488,5/31/2018,25488,6/1/2018
1833,Enterprise Data Services & Operations,Public,554,25488,5/31/2018,20583,6/1/2018
1834,Enterprise Data Services & Operations,Public,554,25488,5/31/2018,20583,6/3/2018
1835,Enterprise Data Services & Operations,Public,554,25488,5/31/2018,69043,6/3/2018
1836,Enterprise Data Services & Operations,Public,554,95712,5/29/2018,66059,5/29/2018
1837,Enterprise Data Services & Operations,Public,554,95712,5/29/2018,17288,5/29/2018
1838,Enterprise Data Services & Operations,Public,554,95712,5/29/2018,66059,5/29/2018
1839,Enterprise Data Services & Operations,Public,554,95712,5/29/2018,66059,5/29/2018
1840,Enterprise Data Services & Operations,Public,554,3906,5/23/2018,10254,5/23/2018
1841,Enterprise Data Services & Operations,Public,554,3906,5/23/2018,3632,5/23/2018
1842,Enterprise Data Services & Operations,Public,554,3906,5/23/2018,10254,5/23/2018
1843,Enterprise Data Services & Operations,Public,554,3906,5/23/2018,3906,5/23/2018
1844,Enterprise Data Services & Operations,Public,554,3906,5/23/2018,97143,5/23/2018
1845,Enterprise Data Services & Operations,Public,554,3906,5/23/2018,31610,5/23/2018
1846,Enterprise Data Services & Operations,Public,554,3906,5/23/2018,65460,5/23/2018
1847,Enterprise Data Services & Operations,Public,554,3906,5/23/2018,87346,5/23/2018
1848,Enterprise Data Services & Operations,Public,554,3906,5/23/2018,86797,5/23/2018
1849,Enterprise Data Services & Operations,Public,554,3906,5/23/2018,97369,5/23/2018
1850,Enterprise Data Services & Operations,Public,554,3906,5/23/2018,3632,5/23/2018
1851,Enterprise Data Services & Operations,Public,554,3906,5/23/2018,15725,5/23/2018
1852,Enterprise Data Services & Operations,Public,554,3906,5/23/2018,15725,5/23/2018
1853,Enterprise Data Services & Operations,Public,554,3906,5/23/2018,3906,5/23/2018
1854,Enterprise Data Services & Operations,Public,554,3906,5/23/2018,87346,5/23/2018
1855,Enterprise Data Services & Operations,Public,554,3906,5/23/2018,3906,5/24/2018
1856,Enterprise Data Services & Operations,Public,554,3906,5/23/2018,69043,5/24/2018
1857,Enterprise Data Services & Operations,Public,554,3906,5/23/2018,15725,5/24/2018
1858,Enterprise Data Services & Operations,Public,554,3632,5/23/2018,92480,5/23/2018
1859,Enterprise Data Services & Operations,Public,554,3632,5/23/2018,69043,5/23/2018
1860,Enterprise Data Services & Operations,Public,554,3632,5/23/2018,65460,5/23/2018
1861,Enterprise Data Services & Operations,Public,554,3632,5/23/2018,3906,5/24/2018
1862,Enterprise Data Services & Operations,Public,554,3632,5/23/2018,69043,5/24/2018
1863,Enterprise Data Services & Operations,Public,554,3632,5/23/2018,92480,5/24/2018
1864,Enterprise Data Services & Operations,Public,554,53038,5/21/2018,53038,5/21/2018
1865,Enterprise Data Services & Operations,Public,554,53038,5/21/2018,48269,5/22/2018
1866,Enterprise Data Services & Operations,Public,554,40082,5/18/2018,78226,5/18/2018
1867,Enterprise Data Services & Operations,Public,554,40082,5/18/2018,40082,5/21/2018
1868,Enterprise Data Services & Operations,Public,554,40082,5/18/2018,78226,5/21/2018
1869,Enterprise Data Services & Operations,Public,554,40082,5/18/2018,13107,5/23/2018
1870,Enterprise Data Services & Operations,Public,554,40082,5/18/2018,78226,5/23/2018
1871,Enterprise Data Services & Operations,Public,554,98082,5/17/2018,98082,5/17/2018
1872,Enterprise Data Services & Operations,Public,554,98082,5/17/2018,12987,5/17/2018
1873,Enterprise Data Services & Operations,Public,554,98082,5/17/2018,20583,5/17/2018
1874,Enterprise Data Services & Operations,Public,554,98082,5/17/2018,98082,5/17/2018
1875,Enterprise Data Services & Operations,Public,554,98082,5/17/2018,3906,5/17/2018
1876,Enterprise Data Services & Operations,Public,554,48269,5/16/2018,48269,5/19/2018
1877,Enterprise Data Services & Operations,Public,554,48269,5/16/2018,48269,5/19/2018
1878,Enterprise Data Services & Operations,Public,554,48269,5/16/2018,69043,5/19/2018
1879,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,27153,5/15/2018
1880,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,82133,5/15/2018
1881,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,10254,5/15/2018
1882,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,69043,5/15/2018
1883,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,97896,5/15/2018
1884,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,87139,5/15/2018
1885,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,10254,5/15/2018
1886,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,69043,5/15/2018
1887,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,82133,5/15/2018
1888,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,87139,5/15/2018
1889,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,69043,5/15/2018
1890,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,48269,5/15/2018
1891,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,10254,5/15/2018
1892,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,69043,5/15/2018
1893,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,69043,5/15/2018
1894,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,27153,5/16/2018
1895,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,69043,5/16/2018
1896,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,27153,5/16/2018
1897,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,69473,5/16/2018
1898,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,27153,5/16/2018
1899,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,83858,5/16/2018
1900,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,10254,5/16/2018
1901,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,43892,5/16/2018
1902,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,10254,5/17/2018
1903,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,69043,5/17/2018
1904,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,83858,5/17/2018
1905,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,82133,5/23/2018
1906,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,10254,5/23/2018
1907,Enterprise Data Services & Operations,Public,554,82133,5/15/2018,48269,5/23/2018
1908,Enterprise Data Services & Operations,Public,554,43892,5/10/2018,10254,5/10/2018
1909,Enterprise Data Services & Operations,Public,554,43892,5/10/2018,10254,5/10/2018
1910,Enterprise Data Services & Operations,Public,554,43892,5/10/2018,27153,5/10/2018
1911,Enterprise Data Services & Operations,Public,554,43892,5/10/2018,10254,5/10/2018
1912,Enterprise Data Services & Operations,Public,554,43892,5/10/2018,83858,5/10/2018
1913,Enterprise Data Services & Operations,Public,554,43892,5/10/2018,83858,5/10/2018
1914,Enterprise Data Services & Operations,Public,554,43892,5/10/2018,20142,5/11/2018
1915,Enterprise Data Services & Operations,Public,554,43892,5/10/2018,58094,5/11/2018
1916,Enterprise Data Services & Operations,Public,554,43892,5/10/2018,10254,5/11/2018
1917,Enterprise Data Services & Operations,Public,554,43892,5/10/2018,10254,5/11/2018
1918,Enterprise Data Services & Operations,Public,554,43892,5/10/2018,82133,5/14/2018
1919,Enterprise Data Services & Operations,Public,554,43892,5/10/2018,43892,5/14/2018
1920,Enterprise Data Services & Operations,Public,554,2944,5/9/2018,52388,5/9/2018
1921,Enterprise Data Services & Operations,Public,554,2944,5/9/2018,2944,5/9/2018
1922,Enterprise Data Services & Operations,Public,554,2944,5/9/2018,52388,5/9/2018
1923,Enterprise Data Services & Operations,Public,554,2944,5/9/2018,2944,5/9/2018
1924,Enterprise Data Services & Operations,Public,554,2944,5/9/2018,52388,5/9/2018
1925,Enterprise Data Services & Operations,Public,554,2944,5/9/2018,99496,5/17/2018
1926,Enterprise Data Services & Operations,Public,554,2944,5/9/2018,2944,5/17/2018
1927,Enterprise Data Services & Operations,Public,554,17288,5/7/2018,63724,5/7/2018
1928,Enterprise Data Services & Operations,Public,554,17288,5/7/2018,17288,5/7/2018
1929,Enterprise Data Services & Operations,Public,554,95712,5/6/2018,80032,5/6/2018
1930,Enterprise Data Services & Operations,Public,554,95712,5/5/2018,80032,5/5/2018
1931,Enterprise Data Services & Operations,Public,554,80032,5/4/2018,80032,5/4/2018
1932,Enterprise Data Services & Operations,Public,554,86587,5/3/2018,80032,5/3/2018
1933,Enterprise Data Services & Operations,Public,554,86587,5/3/2018,80032,5/3/2018
1934,Enterprise Data Services & Operations,Public,554,86587,5/3/2018,86587,5/3/2018
1935,Enterprise Data Services & Operations,Public,554,66059,5/3/2018,48269,5/3/2018
1936,Enterprise Data Services & Operations,Public,554,66059,5/3/2018,79876,5/3/2018
1937,Enterprise Data Services & Operations,Public,554,66059,5/3/2018,82133,5/3/2018
1938,Enterprise Data Services & Operations,Public,554,66059,5/3/2018,66059,5/3/2018
1939,Enterprise Data Services & Operations,Public,554,66059,5/3/2018,66059,5/3/2018
1940,Enterprise Data Services & Operations,Public,554,66059,5/3/2018,86587,5/3/2018
1941,Enterprise Data Services & Operations,Public,554,66059,5/3/2018,99814,5/3/2018
1942,Enterprise Data Services & Operations,Public,554,66059,5/3/2018,80032,5/3/2018
1943,Enterprise Data Services & Operations,Public,554,66059,5/3/2018,79876,5/3/2018
1944,Enterprise Data Services & Operations,Public,554,66059,5/3/2018,80032,5/3/2018
1945,Enterprise Data Services & Operations,Public,554,66059,5/3/2018,48269,5/3/2018
1946,Enterprise Data Services & Operations,Public,554,66059,5/3/2018,10254,5/3/2018
1947,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,10254,5/2/2018
1948,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,69037,5/2/2018
1949,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,10254,5/2/2018
1950,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,10254,5/3/2018
1951,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,69037,5/10/2018
1952,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,69043,5/10/2018
1953,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,80911,5/10/2018
1954,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,10254,5/10/2018
1955,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,69037,5/10/2018
1956,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,74169,5/11/2018
1957,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,80911,5/11/2018
1958,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,10254,5/11/2018
1959,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,69043,5/11/2018
1960,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,80911,5/11/2018
1961,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,69037,5/12/2018
1962,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,74169,5/14/2018
1963,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,10254,5/14/2018
1964,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,74169,5/16/2018
1965,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,69043,5/16/2018
1966,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,48269,5/16/2018
1967,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,80911,5/16/2018
1968,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,74169,5/16/2018
1969,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,48269,5/16/2018
1970,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,10254,5/16/2018
1971,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,69037,5/17/2018
1972,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,48269,5/17/2018
1973,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,74169,5/21/2018
1974,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,10254,5/21/2018
1975,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,39419,5/21/2018
1976,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,74169,5/21/2018
1977,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,39419,5/21/2018
1978,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,74169,5/21/2018
1979,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,44173,5/21/2018
1980,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,10254,5/21/2018
1981,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,74169,5/29/2018
1982,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,44173,5/29/2018
1983,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,10254,5/29/2018
1984,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,74169,6/5/2018
1985,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,10254,6/5/2018
1986,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,74169,6/11/2018
1987,Enterprise Data Services & Operations,Public,554,69037,5/2/2018,10254,6/11/2018
1988,Enterprise Data Services & Operations,Public,554,80032,5/2/2018,10254,5/2/2018
1989,Enterprise Data Services & Operations,Public,554,80032,5/2/2018,27153,5/2/2018
1990,Enterprise Data Services & Operations,Public,554,80032,5/2/2018,34011,5/2/2018
1991,Enterprise Data Services & Operations,Public,554,80032,5/2/2018,80032,5/2/2018
1992,Enterprise Data Services & Operations,Public,554,80032,5/2/2018,95712,5/3/2018
1993,Enterprise Data Services & Operations,Public,554,80032,5/2/2018,85903,5/3/2018
1994,Enterprise Data Services & Operations,Public,554,80032,5/2/2018,80032,5/3/2018
1995,Enterprise Data Services & Operations,Public,554,80032,5/2/2018,85903,5/3/2018
1996,Enterprise Data Services & Operations,Public,554,80032,5/1/2018,27153,5/1/2018
1997,Enterprise Data Services & Operations,Public,554,80032,5/1/2018,27153,5/1/2018
1998,Enterprise Data Services & Operations,Public,554,80032,5/1/2018,74239,5/1/2018
1999,Enterprise Data Services & Operations,Public,554,80032,5/1/2018,46445,5/1/2018
2000,Enterprise Data Services & Operations,Public,554,80032,5/1/2018,80032,5/2/2018
2001,Enterprise Data Services & Operations,Public,554,80032,5/1/2018,80032,5/2/2018
2002,Enterprise Data Services & Operations,Public,554,65549,5/1/2018,80032,5/1/2018
2003,Enterprise Data Services & Operations,Public,554,65549,5/1/2018,65549,5/1/2018
2004,Enterprise Data Services & Operations,Public,554,65549,5/1/2018,80032,5/1/2018
2005,Enterprise Data Services & Operations,Public,554,65549,5/1/2018,27153,5/1/2018
2006,Enterprise Data Services & Operations,Public,554,65549,5/1/2018,83858,5/1/2018
2007,Enterprise Data Services & Operations,Public,554,65549,5/1/2018,80032,5/1/2018
2008,Enterprise Data Services & Operations,Public,554,65549,5/1/2018,83858,5/1/2018
2009,Enterprise Data Services & Operations,Public,554,65549,5/1/2018,80032,5/1/2018
2010,Enterprise Data Services & Operations,Public,554,65549,5/1/2018,83858,5/1/2018
2011,Enterprise Data Services & Operations,Public,554,65549,5/1/2018,80032,5/1/2018
2012,Enterprise Data Services & Operations,Public,554,48269,4/30/2018,43892,4/30/2018
2013,Enterprise Data Services & Operations,Public,554,48269,4/30/2018,36333,4/30/2018
2014,Enterprise Data Services & Operations,Public,554,48269,4/30/2018,79876,4/30/2018
2015,Enterprise Data Services & Operations,Public,554,48269,4/30/2018,34011,4/30/2018
2016,Enterprise Data Services & Operations,Public,554,48269,4/30/2018,44173,4/30/2018
2017,Enterprise Data Services & Operations,Public,554,48269,4/30/2018,48269,4/30/2018
2018,Enterprise Data Services & Operations,Public,554,48269,4/30/2018,69043,4/30/2018
2019,Enterprise Data Services & Operations,Public,554,13221,4/30/2018,17288,4/30/2018
2020,Enterprise Data Services & Operations,Public,554,13221,4/30/2018,60843,4/30/2018
2021,Enterprise Data Services & Operations,Public,554,13221,4/30/2018,65549,4/30/2018
2022,Enterprise Data Services & Operations,Public,554,13221,4/30/2018,69043,4/30/2018
2023,Enterprise Data Services & Operations,Public,554,13221,4/30/2018,45511,4/30/2018
2024,Enterprise Data Services & Operations,Public,554,13221,4/30/2018,69043,4/30/2018
2025,Enterprise Data Services & Operations,Public,554,13221,4/30/2018,42070,4/30/2018
2026,Enterprise Data Services & Operations,Public,554,13221,4/30/2018,63724,4/30/2018
2027,Enterprise Data Services & Operations,Public,554,13221,4/30/2018,65549,4/30/2018
2028,Enterprise Data Services & Operations,Public,554,13221,4/30/2018,17288,4/30/2018
2029,Enterprise Data Services & Operations,Public,554,13221,4/30/2018,60843,4/30/2018
2030,Enterprise Data Services & Operations,Public,554,13221,4/30/2018,13221,4/30/2018
2031,Enterprise Data Services & Operations,Public,554,13221,4/30/2018,63724,4/30/2018
2032,Enterprise Data Services & Operations,Public,554,13221,4/30/2018,46445,4/30/2018
2033,Enterprise Data Services & Operations,Public,554,13221,4/30/2018,13221,4/30/2018
2034,Enterprise Data Services & Operations,Public,554,13221,4/30/2018,79876,4/30/2018
2035,Enterprise Data Services & Operations,Public,554,78226,4/27/2018,52388,4/27/2018
2036,Enterprise Data Services & Operations,Public,554,78226,4/27/2018,10254,4/27/2018
2037,Enterprise Data Services & Operations,Public,554,99496,4/26/2018,99496,4/26/2018
2038,Enterprise Data Services & Operations,Public,554,99496,4/26/2018,12400,4/26/2018
2039,Enterprise Data Services & Operations,Public,554,99496,4/26/2018,11470,4/27/2018
2040,Enterprise Data Services & Operations,Public,554,99496,4/26/2018,69043,4/27/2018
2041,Enterprise Data Services & Operations,Public,554,99496,4/26/2018,80463,4/27/2018
2042,Enterprise Data Services & Operations,Public,554,99496,4/26/2018,81518,4/27/2018
2043,Enterprise Data Services & Operations,Public,554,99496,4/26/2018,84172,4/27/2018
2044,Enterprise Data Services & Operations,Public,554,99496,4/26/2018,99496,4/27/2018
2045,Enterprise Data Services & Operations,Public,554,99496,4/26/2018,12400,4/27/2018
2046,Enterprise Data Services & Operations,Public,554,99496,4/26/2018,9673,4/30/2018
2047,Enterprise Data Services & Operations,Public,554,99496,4/26/2018,56721,4/30/2018
2048,Enterprise Data Services & Operations,Public,554,99496,4/26/2018,11508,4/30/2018
2049,Enterprise Data Services & Operations,Public,554,99496,4/26/2018,80349,5/1/2018
2050,Enterprise Data Services & Operations,Public,554,99496,4/26/2018,99496,5/2/2018
2051,Enterprise Data Services & Operations,Public,554,99496,4/26/2018,11470,5/2/2018
2052,Enterprise Data Services & Operations,Public,554,99496,4/26/2018,3680,5/2/2018
2053,Enterprise Data Services & Operations,Public,554,99496,4/26/2018,69381,5/4/2018
2054,Enterprise Data Services & Operations,Public,554,99496,4/26/2018,69381,5/4/2018
2055,Enterprise Data Services & Operations,Public,554,99496,4/26/2018,99496,5/4/2018
2056,Enterprise Data Services & Operations,Public,554,99496,4/26/2018,44871,5/4/2018
